
Time,z-accel,Flight Stage,max drag,x-accel,y-accel
133180, 1678.00, 2, 2279.00, 310.00, 207.00
133260, 1404.00, 2, 2279.00, 113.00, 248.00
133339, 1407.00, 2, 2279.00, 226.00, 211.00
133424, 1381.00, 2, 2279.00, 209.00, 388.00
133503, 1204.00, 2, 2279.00, 404.00, 14.00
133582, 1493.00, 2, 2279.00, 78.00, 273.00
133662, 1207.00, 2, 2279.00, 276.00, 88.00
133740, 1588.00, 2, 2279.00, 196.00, 507.00
133819, 1432.00, 2, 2279.00, 260.00, 36.00
133898, 1088.00, 3, 2279.00, 233.00, 30.00
133978, 1515.00, 2, 2279.00, 270.00, 271.00
134057, 1437.00, 2, 2279.00, 360.00, 85.00
134134, 1410.00, 2, 2279.00, 301.00, 24.00
134212, 1550.00, 2, 2279.00, 302.00, 181.00
134291, 1268.00, 2, 2279.00, 52.00, 159.00
134371, 1716.00, 2, 2279.00, 209.00, 272.00
134450, 1189.00, 2, 2279.00, 306.00, 206.00
134529, 1453.00, 2, 2279.00, 206.00, 291.00
134608, 1069.00, 3, 2279.00, 202.00, -76.00
134688, 1210.00, 2, 2279.00, 66.00, -47.00
134766, 1115.00, 3, 2279.00, 307.00, 10.00
134845, 1465.00, 2, 2279.00, 98.00, 488.00
134924, 1811.00, 2, 2279.00, 173.00, 704.00
135006, 1323.00, 2, 2279.00, 114.00, 655.00
135086, 1341.00, 2, 2279.00, 61.00, 417.00
135165, 1178.00, 2, 2279.00, 162.00, 171.00
135244, 1462.00, 2, 2279.00, 225.00, 324.00
135322, 1431.00, 2, 2279.00, 316.00, 190.00
135402, 1533.00, 2, 2279.00, 214.00, 167.00
135481, 1421.00, 2, 2279.00, 123.00, 334.00
135560, 1509.00, 2, 2279.00, 221.00, 138.00
135639, 1425.00, 2, 2279.00, 191.00, 296.00
135719, 1617.00, 2, 2279.00, 248.00, 253.00
135803, 1445.00, 2, 2279.00, 115.00, 294.00
135886, 1635.00, 2, 2279.00, 265.00, 284.00
135965, 1691.00, 2, 2279.00, 300.00, 122.00
136043, 1694.00, 2, 2279.00, 162.00, 304.00
136123, 1275.00, 2, 2279.00, 116.00, 250.00
136202, 1332.00, 2, 2279.00, 253.00, 133.00
136281, 1115.00, 3, 2279.00, 209.00, 89.00
136360, 1345.00, 2, 2279.00, 197.00, 280.00
136440, 1263.00, 2, 2279.00, 132.00, 208.00
136519, 1336.00, 2, 2279.00, 185.00, 218.00
136597, 1144.00, 2, 2279.00, 266.00, 170.00
136677, 1230.00, 2, 2279.00, 207.00, 236.00
136756, 1233.00, 2, 2279.00, 409.00, 138.00
136838, 1446.00, 2, 2279.00, 172.00, 127.00
136917, 1529.00, 2, 2279.00, 63.00, 61.00
136996, 1414.00, 2, 2279.00, 151.00, 422.00
137076, 1414.00, 2, 2279.00, 205.00, 110.00
137154, 1411.00, 2, 2279.00, 190.00, 258.00
137233, 1489.00, 2, 2279.00, 234.00, 241.00
137313, 1485.00, 2, 2279.00, 215.00, 304.00
137392, 1154.00, 2, 2279.00, 389.00, -145.00
137471, 1414.00, 2, 2279.00, 221.00, 209.00
137551, 1483.00, 2, 2279.00, 60.00, 490.00
137630, 1345.00, 2, 2279.00, 336.00, -8.00
137710, 1255.00, 2, 2279.00, 309.00, 204.00
137790, 1496.00, 2, 2279.00, 203.00, 237.00
137869, 1343.00, 2, 2279.00, 264.00, 146.00
137948, 1240.00, 2, 2279.00, 223.00, 133.00
138027, 1219.00, 2, 2279.00, 203.00, 73.00
138106, 1467.00, 2, 2279.00, 207.00, 230.00
138191, 1461.00, 2, 2279.00, 213.00, 178.00
138270, 1542.00, 2, 2279.00, 256.00, 295.00
138348, 1803.00, 2, 2279.00, 311.00, 442.00
138428, 1803.00, 2, 2279.00, 184.00, 426.00
138507, 1572.00, 2, 2279.00, 213.00, 419.00
138586, 1650.00, 2, 2279.00, 281.00, 278.00
138668, 1585.00, 2, 2279.00, 248.00, 240.00
138747, 1435.00, 2, 2279.00, 248.00, 130.00
138826, 1474.00, 2, 2279.00, 240.00, 204.00
138904, 1466.00, 2, 2279.00, 167.00, 267.00
138984, 1331.00, 2, 2279.00, 186.00, 127.00
139063, 1290.00, 2, 2279.00, 212.00, 249.00
139142, 1403.00, 2, 2279.00, 164.00, 326.00
139221, 1433.00, 2, 2279.00, 220.00, 133.00
139300, 1651.00, 2, 2279.00, 253.00, -96.00
139379, 1546.00, 2, 2279.00, 211.00, 287.00
139458, 1430.00, 2, 2279.00, 197.00, 403.00
139539, 1514.00, 2, 2279.00, 115.00, 565.00
139619, 1462.00, 2, 2279.00, 219.00, 344.00
139698, 1573.00, 2, 2279.00, 158.00, 328.00
139777, 1474.00, 2, 2279.00, 270.00, 93.00
139857, 1533.00, 2, 2279.00, 179.00, 240.00
139936, 1496.00, 2, 2279.00, 257.00, 190.00
140014, 1567.00, 2, 2279.00, 243.00, 155.00
140093, 1475.00, 2, 2279.00, 207.00, 166.00
140173, 1446.00, 2, 2279.00, 210.00, 70.00
140252, 1511.00, 2, 2279.00, 210.00, 148.00
140331, 1514.00, 2, 2279.00, 189.00, -30.00
140413, 1516.00, 2, 2279.00, 163.00, 61.00
140492, 1386.00, 2, 2279.00, 229.00, -17.00
140577, 1426.00, 2, 2279.00, 266.00, -140.00
140657, 1425.00, 2, 2279.00, 143.00, 68.00
140735, 1500.00, 2, 2279.00, 120.00, 96.00
140814, 1586.00, 2, 2279.00, 154.00, 226.00
140893, 1334.00, 2, 2279.00, 187.00, 537.00
140973, 1412.00, 2, 2279.00, 398.00, -337.00
141052, 1388.00, 2, 2279.00, 175.00, 324.00
141131, 1054.00, 3, 2279.00, 276.00, 84.00
141209, 1697.00, 2, 2279.00, 58.00, 333.00
141289, 1402.00, 2, 2279.00, 229.00, -352.00
141371, 1265.00, 2, 2279.00, 349.00, -155.00
141450, 1209.00, 2, 2279.00, 452.00, -408.00
141529, 1512.00, 2, 2279.00, 243.00, 239.00
141609, 1454.00, 2, 2279.00, 202.00, 340.00
141688, 1537.00, 2, 2279.00, 338.00, 234.00
141767, 1554.00, 2, 2279.00, 307.00, 147.00
141845, 1510.00, 2, 2279.00, 213.00, 309.00
141925, 1471.00, 2, 2279.00, 214.00, 148.00
142004, 1581.00, 2, 2279.00, 294.00, 193.00
142083, 1521.00, 2, 2279.00, 207.00, 219.00
142162, 1619.00, 2, 2279.00, 191.00, 362.00
142244, 1698.00, 2, 2279.00, 238.00, 267.00
142324, 1524.00, 2, 2279.00, 288.00, 220.00
142402, 1584.00, 2, 2279.00, 241.00, 266.00
142481, 1584.00, 2, 2279.00, 171.00, 343.00
142561, 1373.00, 2, 2279.00, 500.00, 261.00
142640, 1398.00, 2, 2279.00, 185.00, 185.00
142719, 1423.00, 2, 2279.00, 270.00, 336.00
142798, 1434.00, 2, 2279.00, 203.00, 431.00
142878, 1367.00, 2, 2279.00, 156.00, 218.00
142963, 1338.00, 2, 2279.00, 143.00, 87.00
143041, 1251.00, 2, 2279.00, 275.00, 125.00
143120, 1239.00, 2, 2279.00, 220.00, 192.00
143202, 1403.00, 2, 2279.00, 252.00, 232.00
143281, 1404.00, 2, 2279.00, 177.00, 265.00
143361, 1309.00, 2, 2279.00, 240.00, 495.00
143440, 1131.00, 3, 2279.00, 175.00, 256.00
143519, 1385.00, 2, 2279.00, 220.00, 578.00
143598, 1536.00, 2, 2279.00, 235.00, -10.00
143677, 1759.00, 2, 2279.00, 160.00, 724.00
143756, 1754.00, 2, 2279.00, 261.00, 588.00
143835, 2091.00, 2, 2279.00, 147.00, 803.00
143915, 1625.00, 2, 2279.00, 499.00, 225.00
143994, 1738.00, 2, 2279.00, 321.00, 440.00
144076, 1567.00, 2, 2279.00, 215.00, 547.00
144154, 1634.00, 2, 2279.00, 182.00, 657.00
144234, 1715.00, 2, 2279.00, 194.00, 345.00
144313, 1651.00, 2, 2279.00, 168.00, 400.00
144392, 1600.00, 2, 2279.00, 285.00, 77.00
144471, 1597.00, 2, 2279.00, 157.00, 288.00
144551, 1482.00, 2, 2279.00, 222.00, 312.00
144630, 1587.00, 2, 2279.00, 304.00, 354.00
144708, 1683.00, 2, 2279.00, 210.00, 166.00
144788, 1527.00, 2, 2279.00, 275.00, 390.00
144867, 1323.00, 2, 2279.00, 195.00, 518.00
144949, 1397.00, 2, 2279.00, 350.00, -422.00
145028, 1452.00, 2, 2279.00, 232.00, 147.00
145107, 1303.00, 2, 2279.00, 226.00, 102.00
145186, 1205.00, 2, 2279.00, 183.00, 707.00
145270, 1443.00, 2, 2279.00, 318.00, -7.00
145349, 1670.00, 2, 2279.00, 214.00, 114.00
145428, 1508.00, 2, 2279.00, 237.00, 145.00
145508, 1585.00, 2, 2279.00, 234.00, 301.00
145587, 1547.00, 2, 2279.00, 464.00, -704.00
145666, 1433.00, 2, 2279.00, 373.00, 107.00
145745, 1480.00, 2, 2279.00, 245.00, 53.00
145824, 1578.00, 2, 2279.00, 65.00, 698.00
145906, 1450.00, 2, 2279.00, 83.00, 1184.00
145984, 1432.00, 2, 2279.00, 206.00, 548.00
146063, 1656.00, 2, 2279.00, 252.00, 312.00
146143, 1533.00, 2, 2279.00, 267.00, -105.00
146222, 1573.00, 2, 2279.00, 152.00, 277.00
146301, 1653.00, 2, 2279.00, 242.00, -614.00
146380, 1612.00, 2, 2279.00, 218.00, 358.00
146458, 1435.00, 2, 2279.00, 246.00, 286.00
146537, 1354.00, 2, 2279.00, 161.00, 513.00
146617, 1408.00, 2, 2279.00, 233.00, 341.00
146696, 1566.00, 2, 2279.00, 258.00, 249.00
146778, 1688.00, 2, 2279.00, 258.00, 282.00
146857, 1669.00, 2, 2279.00, 124.00, 162.00
146936, 1450.00, 2, 2279.00, 201.00, 116.00
147016, 1556.00, 2, 2279.00, 258.00, 294.00
147094, 1375.00, 2, 2279.00, 230.00, 479.00
147173, 1366.00, 2, 2279.00, 322.00, 331.00
147252, 1530.00, 2, 2279.00, 98.00, -194.00
147332, 1536.00, 2, 2279.00, 173.00, 141.00
147411, 1516.00, 2, 2279.00, 205.00, 138.00
147490, 1230.00, 2, 2279.00, 235.00, 73.00
147569, 1328.00, 2, 2279.00, 228.00, 144.00
147648, 1386.00, 2, 2279.00, 171.00, 180.00
147736, 1461.00, 2, 2279.00, 198.00, 127.00
147815, 1297.00, 2, 2279.00, 264.00, 23.00
147894, 1465.00, 2, 2279.00, 155.00, 141.00
147973, 1387.00, 2, 2279.00, 208.00, 109.00
148053, 1290.00, 2, 2279.00, 261.00, 48.00
148132, 1474.00, 2, 2279.00, 210.00, 312.00
148211, 1336.00, 2, 2279.00, 166.00, 295.00
148289, 1429.00, 2, 2279.00, 184.00, 235.00
148369, 1405.00, 2, 2279.00, 170.00, 234.00
148448, 1429.00, 2, 2279.00, 162.00, 285.00
148527, 1423.00, 2, 2279.00, 187.00, 234.00
148609, 1147.00, 2, 2279.00, 102.00, 136.00
148689, 892.00, 3, 2279.00, 26.00, 184.00
148768, 735.00, 3, 2279.00, 111.00, 55.00
148846, 1034.00, 3, 2279.00, 51.00, 235.00
148925, 960.00, 3, 2279.00, 102.00, 105.00
149004, 1370.00, 2, 2279.00, 241.00, 121.00
149083, 1626.00, 2, 2279.00, 185.00, 193.00
149163, 1115.00, 3, 2279.00, 205.00, 65.00
149242, 1068.00, 3, 2279.00, -4.00, 281.00
149321, 1421.00, 2, 2279.00, 113.00, 340.00
149399, 1612.00, 2, 2279.00, 235.00, 244.00
149479, 1783.00, 2, 2279.00, 104.00, 497.00
149556, 1655.00, 2, 2279.00, 47.00, 255.00
149635, 1552.00, 2, 2279.00, 206.00, 323.00
149714, 1532.00, 2, 2279.00, 164.00, 256.00
149794, 1470.00, 2, 2279.00, 258.00, 178.00
149873, 1365.00, 2, 2279.00, 184.00, 161.00
149951, 1291.00, 2, 2279.00, 185.00, 275.00
150030, 859.00, 3, 2279.00, 83.00, -37.00
150115, 1408.00, 2, 2279.00, 163.00, 404.00
150195, 1708.00, 2, 2279.00, 210.00, 216.00
150274, 1724.00, 2, 2279.00, 197.00, 296.00
150353, 1447.00, 2, 2279.00, 207.00, 131.00
150435, 1405.00, 2, 2279.00, 202.00, 150.00
150514, 1467.00, 2, 2279.00, 205.00, 278.00
150593, 1469.00, 2, 2279.00, 212.00, 150.00
150672, 1418.00, 2, 2279.00, 228.00, 71.00
150751, 1313.00, 2, 2279.00, 214.00, 271.00
150830, 1290.00, 2, 2279.00, 221.00, 49.00
150910, 1601.00, 2, 2279.00, 80.00, -105.00
150989, 1337.00, 2, 2279.00, 111.00, 224.00
151068, 1365.00, 2, 2279.00, 193.00, 120.00
151147, 1369.00, 2, 2279.00, 148.00, 180.00
151226, 1409.00, 2, 2279.00, 217.00, 171.00
151308, 1403.00, 2, 2279.00, 73.00, 337.00
151387, 1399.00, 2, 2279.00, 171.00, 276.00
151466, 1347.00, 2, 2279.00, 87.00, 259.00
151546, 1177.00, 2, 2279.00, 231.00, 98.00
151625, 1341.00, 2, 2279.00, 155.00, 188.00
151703, 1285.00, 2, 2279.00, 224.00, 154.00
151782, 1471.00, 2, 2279.00, 217.00, 139.00
151862, 1215.00, 2, 2279.00, 187.00, 192.00
151941, 1015.00, 3, 2279.00, 177.00, 129.00
152020, 1102.00, 3, 2279.00, 209.00, 134.00
152100, 1074.00, 3, 2279.00, 155.00, 141.00
152179, 1278.00, 2, 2279.00, 247.00, 157.00
152260, 1473.00, 2, 2279.00, 150.00, 282.00
152339, 1305.00, 2, 2279.00, 225.00, 114.00
152423, 1469.00, 2, 2279.00, 189.00, 215.00
152503, 1343.00, 2, 2279.00, 225.00, 62.00
152582, 1617.00, 2, 2279.00, 176.00, 341.00
152661, 1668.00, 2, 2279.00, 173.00, 297.00
152740, 1610.00, 2, 2279.00, 187.00, 298.00
152820, 1703.00, 2, 2279.00, 302.00, 307.00
152898, 1711.00, 2, 2279.00, 155.00, 246.00
152977, 1475.00, 2, 2279.00, 255.00, 199.00
153056, 1456.00, 2, 2279.00, 172.00, 168.00
153138, 1292.00, 2, 2279.00, 194.00, 181.00
153217, 1230.00, 2, 2279.00, 186.00, 134.00
153296, 1195.00, 2, 2279.00, 198.00, 154.00
153375, 1254.00, 2, 2279.00, 153.00, 211.00
153454, 1257.00, 2, 2279.00, 174.00, 154.00
153533, 1331.00, 2, 2279.00, 134.00, 261.00
153612, 1330.00, 2, 2279.00, 160.00, 211.00
153691, 929.00, 3, 2279.00, 186.00, -3.00
153770, 1083.00, 3, 2279.00, 46.00, 278.00
153849, 1159.00, 2, 2279.00, 227.00, 114.00
153928, 1455.00, 2, 2279.00, 194.00, 231.00
154006, 1530.00, 2, 2279.00, 179.00, 256.00
154088, 1539.00, 2, 2279.00, 171.00, 285.00
154168, 1389.00, 2, 2279.00, 210.00, 261.00
154247, 1375.00, 2, 2279.00, 176.00, 95.00
154326, 1467.00, 2, 2279.00, 213.00, 100.00
154405, 1432.00, 2, 2279.00, 209.00, 157.00
154485, 1150.00, 2, 2279.00, 163.00, 92.00
154563, 1137.00, 3, 2279.00, 101.00, 313.00
154642, 998.00, 3, 2279.00, 64.00, 93.00
154721, 932.00, 3, 2279.00, 109.00, 198.00
154801, 1013.00, 3, 2279.00, 96.00, 192.00
154886, 2902.00, 2, 2902.00, 496.00, 1206.00
154968, 1578.00, 2, 2902.00, 318.00, 350.00
155047, 1074.00, 3, 2902.00, -336.00, 330.00
155126, 1317.00, 3, 2902.00, -457.00, 133.00
155205, 2282.00, 2, 2902.00, 229.00, 207.00
155284, 1011.00, 3, 2902.00, -209.00, -121.00
155363, 1601.00, 2, 2902.00, 88.00, 64.00
155442, 1530.00, 2, 2902.00, 57.00, 95.00
155522, 1432.00, 3, 2902.00, 13.00, 91.00
155601, 1340.00, 3, 2902.00, 22.00, 87.00
155680, 1354.00, 3, 2902.00, 23.00, 77.00
155758, 1375.00, 3, 2902.00, 26.00, 90.00
155837, 1414.00, 3, 2902.00, 41.00, 93.00
155919, 1354.00, 3, 2902.00, 14.00, 70.00
155998, 1413.00, 3, 2902.00, -4.00, 102.00
156077, 1401.00, 3, 2902.00, 36.00, 78.00
156156, 1403.00, 3, 2902.00, 21.00, 109.00
156236, 1390.00, 3, 2902.00, 36.00, 96.00
156314, 1382.00, 3, 2902.00, 10.00, 88.00
156393, 1416.00, 3, 2902.00, 6.00, 103.00
156472, 1386.00, 3, 2902.00, 16.00, 112.00
156551, 1421.00, 3, 2902.00, 15.00, 116.00
156630, 1400.00, 3, 2902.00, 25.00, 123.00
156710, 1369.00, 3, 2902.00, 11.00, 84.00
156789, 1389.00, 3, 2902.00, -11.00, 87.00
156871, 1386.00, 3, 2902.00, 7.00, 106.00
156949, 1381.00, 3, 2902.00, 8.00, 132.00
157028, 1414.00, 3, 2902.00, 18.00, 86.00
157107, 1368.00, 3, 2902.00, -10.00, 88.00
157191, 1396.00, 3, 2902.00, -58.00, 90.00
157271, 1356.00, 3, 2902.00, -103.00, 117.00
157350, 1395.00, 3, 2902.00, -112.00, 131.00
157430, 1422.00, 3, 2902.00, -139.00, 139.00
157508, 1404.00, 3, 2902.00, -95.00, 122.00
157587, 1410.00, 3, 2902.00, -115.00, 116.00
157667, 1415.00, 3, 2902.00, -123.00, 140.00
157749, 1399.00, 3, 2902.00, -131.00, 120.00
157828, 1374.00, 3, 2902.00, -112.00, 138.00
157907, 1385.00, 3, 2902.00, -119.00, 124.00
157987, 1377.00, 3, 2902.00, -122.00, 136.00
158066, 1396.00, 3, 2902.00, -126.00, 138.00
158144, 1412.00, 3, 2902.00, -103.00, 136.00
158224, 1375.00, 3, 2902.00, -131.00, 130.00
158303, 1398.00, 3, 2902.00, -124.00, 142.00
158382, 1393.00, 3, 2902.00, -134.00, 145.00
158462, 1381.00, 3, 2902.00, -119.00, 139.00
158541, 1376.00, 3, 2902.00, -120.00, 125.00
158623, 1409.00, 3, 2902.00, -134.00, 137.00
158702, 1408.00, 3, 2902.00, -110.00, 149.00
158781, 1360.00, 3, 2902.00, -137.00, 145.00
158860, 1398.00, 3, 2902.00, -140.00, 121.00
158940, 1339.00, 3, 2902.00, -126.00, 137.00
159019, 1347.00, 3, 2902.00, -134.00, 142.00
159098, 1388.00, 3, 2902.00, -122.00, 151.00
159178, 1354.00, 3, 2902.00, -149.00, 141.00
159256, 1404.00, 3, 2902.00, -120.00, 144.00
159335, 1392.00, 3, 2902.00, -145.00, 147.00
159415, 1387.00, 3, 2902.00, -135.00, 149.00
159497, 1401.00, 3, 2902.00, -123.00, 145.00
159582, 1376.00, 3, 2902.00, -148.00, 128.00
159661, 1394.00, 3, 2902.00, -129.00, 137.00
159740, 1404.00, 3, 2902.00, -137.00, 150.00
159819, 1389.00, 3, 2902.00, -144.00, 143.00
159898, 1365.00, 3, 2902.00, -134.00, 152.00
159977, 1399.00, 3, 2902.00, -125.00, 154.00
160056, 1393.00, 3, 2902.00, -134.00, 138.00
160135, 1378.00, 3, 2902.00, -147.00, 158.00
160214, 1392.00, 3, 2902.00, -145.00, 151.00
160294, 1408.00, 3, 2902.00, -142.00, 138.00
160376, 1389.00, 3, 2902.00, -119.00, 156.00
160455, 1391.00, 3, 2902.00, -140.00, 135.00
160533, 1403.00, 3, 2902.00, -133.00, 152.00
160612, 1387.00, 3, 2902.00, -139.00, 144.00
160692, 1377.00, 3, 2902.00, -124.00, 142.00
160771, 1369.00, 3, 2902.00, -144.00, 150.00
160850, 1376.00, 3, 2902.00, -141.00, 155.00
160929, 1407.00, 3, 2902.00, -131.00, 138.00
161007, 1402.00, 3, 2902.00, -134.00, 147.00
161087, 1373.00, 3, 2902.00, -142.00, 154.00
161166, 1385.00, 3, 2902.00, -127.00, 154.00
161245, 1376.00, 3, 2902.00, -142.00, 138.00
161327, 1390.00, 3, 2902.00, -149.00, 153.00
161406, 1402.00, 3, 2902.00, -136.00, 149.00
161486, 1383.00, 3, 2902.00, -143.00, 141.00
161565, 1399.00, 3, 2902.00, -140.00, 153.00
161643, 1396.00, 3, 2902.00, -137.00, 145.00
161723, 1421.00, 3, 2902.00, -139.00, 160.00
161802, 1383.00, 3, 2902.00, -142.00, 163.00
161881, 1387.00, 3, 2902.00, -129.00, 152.00
161965, 1392.00, 3, 2902.00, -142.00, 147.00
162046, 1412.00, 3, 2902.00, -134.00, 157.00
162125, 1369.00, 3, 2902.00, -140.00, 153.00
162207, 1397.00, 3, 2902.00, -143.00, 151.00
162286, 1391.00, 3, 2902.00, -156.00, 147.00
162365, 1391.00, 3, 2902.00, -140.00, 160.00
162444, 1377.00, 3, 2902.00, -131.00, 147.00
162524, 1365.00, 3, 2902.00, -169.00, 133.00
162603, 1367.00, 3, 2902.00, -131.00, 152.00
162682, 1402.00, 3, 2902.00, -148.00, 141.00
162762, 1397.00, 3, 2902.00, -142.00, 154.00
162840, 1406.00, 3, 2902.00, -148.00, 145.00
162919, 1404.00, 3, 2902.00, -126.00, 158.00
162999, 1405.00, 3, 2902.00, -144.00, 153.00
163081, 1381.00, 3, 2902.00, -165.00, 142.00
163160, 1375.00, 3, 2902.00, -151.00, 146.00
163239, 1402.00, 3, 2902.00, -139.00, 148.00
163319, 1376.00, 3, 2902.00, -139.00, 151.00
163397, 1398.00, 3, 2902.00, -146.00, 164.00
163476, 1389.00, 3, 2902.00, -142.00, 148.00
163556, 1371.00, 3, 2902.00, -139.00, 141.00
163635, 1365.00, 3, 2902.00, -159.00, 140.00
163714, 1356.00, 3, 2902.00, -140.00, 156.00
163794, 1363.00, 3, 2902.00, -141.00, 149.00
163873, 1391.00, 3, 2902.00, -136.00, 145.00
163955, 1381.00, 3, 2902.00, -146.00, 148.00
164034, 1379.00, 3, 2902.00, -156.00, 136.00
164113, 1400.00, 3, 2902.00, -149.00, 146.00
164192, 1424.00, 3, 2902.00, -138.00, 166.00
164272, 1351.00, 3, 2902.00, -153.00, 147.00
164356, 1371.00, 3, 2902.00, -136.00, 151.00
164436, 1383.00, 3, 2902.00, -136.00, 158.00
164515, 1390.00, 3, 2902.00, -136.00, 150.00
164594, 1393.00, 3, 2902.00, -145.00, 155.00
164673, 1355.00, 3, 2902.00, -129.00, 149.00
164752, 1380.00, 3, 2902.00, -135.00, 155.00
164834, 1372.00, 3, 2902.00, -162.00, 155.00
164913, 1403.00, 3, 2902.00, -147.00, 152.00
164993, 1404.00, 3, 2902.00, -136.00, 170.00
165072, 1375.00, 3, 2902.00, -140.00, 147.00
165151, 1388.00, 3, 2902.00, -157.00, 164.00
165230, 1376.00, 3, 2902.00, -150.00, 145.00
165309, 1398.00, 3, 2902.00, -137.00, 155.00
165389, 1408.00, 3, 2902.00, -147.00, 154.00
165468, 1399.00, 3, 2902.00, -154.00, 140.00
165547, 1385.00, 3, 2902.00, -158.00, 153.00
165627, 1388.00, 3, 2902.00, -144.00, 156.00
165709, 1405.00, 3, 2902.00, -141.00, 148.00
165788, 1395.00, 3, 2902.00, -122.00, 152.00
165866, 1437.00, 3, 2902.00, -145.00, 162.00
165946, 1727.00, 2, 2902.00, -229.00, 183.00
166025, 1583.00, 2, 2902.00, -403.00, 74.00
166104, 1430.00, 3, 2902.00, -617.00, -249.00
166184, 1654.00, 2, 2902.00, -784.00, -472.00
166263, 1688.00, 2, 2902.00, -793.00, -424.00
166341, 1773.00, 2, 2902.00, -770.00, -291.00
166421, 1708.00, 2, 2902.00, -758.00, -232.00
166500, 1606.00, 2, 2902.00, -747.00, 42.00
166582, 1212.00, 3, 2902.00, -441.00, 81.00
166666, 1047.00, 3, 2902.00, -381.00, 131.00
166746, 1030.00, 3, 2902.00, -408.00, 404.00
166825, 1344.00, 3, 2902.00, -791.00, 376.00
166905, 994.00, 3, 2902.00, -452.00, 324.00
166984, 752.00, 3, 2902.00, -356.00, 245.00
167062, 939.00, 3, 2902.00, -436.00, 383.00
167141, 1112.00, 3, 2902.00, -459.00, 396.00
167220, 1133.00, 3, 2902.00, -545.00, 367.00
167299, 1200.00, 3, 2902.00, -350.00, 179.00
167379, 1317.00, 3, 2902.00, -342.00, 347.00
167468, 1347.00, 3, 2902.00, -353.00, 426.00
167548, 1090.00, 3, 2902.00, -137.00, 296.00
167627, 1072.00, 3, 2902.00, -63.00, 223.00
167705, 1231.00, 3, 2902.00, -137.00, 465.00
167784, 1306.00, 3, 2902.00, -246.00, 461.00
167863, 1378.00, 3, 2902.00, -123.00, 272.00
167943, 1591.00, 2, 2902.00, -187.00, 439.00
168022, 1471.00, 2, 2902.00, -150.00, 325.00
168101, 1344.00, 3, 2902.00, -153.00, 174.00
168180, 1269.00, 3, 2902.00, -211.00, 277.00
168259, 1311.00, 3, 2902.00, -70.00, 260.00
168338, 1394.00, 3, 2902.00, -25.00, 240.00
168420, 1435.00, 3, 2902.00, -207.00, 347.00
168499, 1619.00, 2, 2902.00, -381.00, 313.00
168578, 1284.00, 3, 2902.00, -204.00, 300.00
168658, 1187.00, 3, 2902.00, -23.00, 312.00
168737, 1146.00, 3, 2902.00, -5.00, 432.00
168815, 1355.00, 3, 2902.00, -101.00, 363.00
168894, 1414.00, 3, 2902.00, -110.00, 462.00
168978, 1444.00, 3, 2902.00, -158.00, 390.00
169059, 1444.00, 3, 2902.00, -263.00, 487.00
169138, 1360.00, 3, 2902.00, -119.00, 307.00
169218, 1191.00, 3, 2902.00, -140.00, 308.00
169300, 1303.00, 3, 2902.00, -97.00, 254.00
169379, 1432.00, 3, 2902.00, -107.00, 328.00
169458, 1432.00, 3, 2902.00, 88.00, 190.00
169537, 1624.00, 2, 2902.00, 17.00, 164.00
169616, 1337.00, 3, 2902.00, -61.00, 261.00
169695, 1206.00, 3, 2902.00, -38.00, 249.00
169774, 1186.00, 3, 2902.00, 127.00, 198.00
169854, 1271.00, 3, 2902.00, 127.00, 28.00
169933, 1435.00, 3, 2902.00, 91.00, 154.00
170012, 1519.00, 2, 2902.00, 50.00, 244.00
170090, 1594.00, 2, 2902.00, -76.00, 264.00
170172, 1327.00, 3, 2902.00, -41.00, 265.00
170252, 1256.00, 3, 2902.00, -59.00, 127.00
170331, 1298.00, 3, 2902.00, -40.00, 45.00
170410, 1277.00, 3, 2902.00, 90.00, 230.00
170489, 1553.00, 2, 2902.00, -81.00, 170.00
170569, 1642.00, 2, 2902.00, -117.00, 180.00
170647, 1453.00, 2, 2902.00, -119.00, 102.00
170726, 1337.00, 3, 2902.00, -110.00, 114.00

Time,z-accel,Flight Stage,max drag,x-accel,y-accel
315, 1379.00, 2, 1379.00, -57.00, 155.00
394, 1410.00, 2, 1410.00, -31.00, 174.00
473, 1405.00, 2, 1410.00, -25.00, 182.00
555, 1361.00, 2, 1410.00, -37.00, 154.00
634, 1410.00, 2, 1410.00, -23.00, 172.00
713, 1370.00, 2, 1410.00, -37.00, 171.00
798, 1384.00, 2, 1410.00, -43.00, 162.00
876, 1392.00, 2, 1410.00, -53.00, 164.00
955, 1405.00, 2, 1410.00, -26.00, 166.00
1035, 1372.00, 2, 1410.00, -44.00, 151.00
1114, 1398.00, 2, 1410.00, -37.00, 169.00
1193, 1409.00, 2, 1410.00, -28.00, 180.00
1272, 1391.00, 2, 1410.00, -40.00, 160.00
1351, 1383.00, 2, 1410.00, -43.00, 189.00
1429, 1394.00, 2, 1410.00, -36.00, 175.00
1511, 1354.00, 2, 1410.00, -45.00, 163.00
1590, 1379.00, 2, 1410.00, -31.00, 152.00
1670, 1390.00, 2, 1410.00, -33.00, 176.00
1749, 1404.00, 2, 1410.00, -39.00, 173.00
1828, 1403.00, 2, 1410.00, -52.00, 164.00
1907, 1415.00, 2, 1415.00, -24.00, 164.00
1985, 1365.00, 2, 1415.00, -49.00, 177.00
2064, 1407.00, 2, 1415.00, -48.00, 178.00
2144, 1397.00, 2, 1415.00, -46.00, 157.00
2223, 1373.00, 2, 1415.00, -36.00, 162.00
